,Month,SalesSystemCode,TITULO,SupervisorEmployeeID,Monthly Subscribers,Churned Subscribers,MonthsofEmploymentRounded,Exit Date,Características (D),Características (I),Características (S),Características (C),Motivación (D),Motivación (I),Motivación (S),Motivación (C),Bajo Stress (D),Bajo Stress (I),Bajo Stress (S),Bajo Stress (C),Rental Charge,Cost to Company,Revenue Per CtC
1772,2018-05-01,803072.0,SALES EXECUTIVE,1812964,,,0.0,2018-06-29,,,,,,,,,,,,,,1533.33,
1773,2018-05-01,803075.0,SALES EXECUTIVE,1812964,,,0.0,,,,,,,,,,,,,,,1533.33,
1774,2018-05-01,803083.0,SALES EXECUTIVE,1812411,,,0.0,,,,,,,,,,,,,,,1533.33,
1775,2018-05-01,803081.0,SALES EXECUTIVE,1812411,,,0.0,,,,,,,,,,,,,,,1533.33,
1782,2018-05-01,803101.0,SALES EXECUTIVE,91868,,,-0.0,,75.0,55.0,48.0,70.0,75.0,58.0,40.0,73.0,79.0,60.0,69.0,74.0,,1533.33,
1783,2018-05-01,803108.0,SALES EXECUTIVE,1812429,,,-0.0,2018-07-13,75.0,33.0,40.0,53.0,75.0,25.0,40.0,73.0,79.0,60.0,60.0,48.0,,1533.33,
1784,2018-05-01,1813109.0,SALES EXECUTIVE,1813078,,,-0.0,2018-07-27,70.0,33.0,48.0,70.0,75.0,74.0,40.0,33.0,69.0,18.0,69.0,92.0,,1533.33,
1787,2018-05-01,803114.0,SALES EXECUTIVE,1812965,,,-0.0,,,,,,,,,,,,,,,1533.33,
1788,2018-05-01,1813115.0,SALES EXECUTIVE,1813078,,,-0.0,2018-07-01,,,,,,,,,,,,,,1533.33,
1789,2018-05-01,803118.0,SALES EXECUTIVE,1813077,,,-0.0,,48.0,20.0,92.0,60.0,30.0,10.0,96.0,73.0,69.0,45.0,79.0,60.0,,1533.33,
1790,2018-05-01,803119.0,SALES EXECUTIVE,1812964,,,-0.0,2018-07-23,60.0,33.0,48.0,85.0,45.0,25.0,75.0,84.0,69.0,60.0,30.0,84.0,,1533.33,
1791,2018-05-01,803122.0,SALES EXECUTIVE,1812411,,,-0.0,,60.0,72.0,30.0,70.0,59.0,82.0,40.0,55.0,60.0,60.0,30.0,84.0,,1533.33,
1792,2018-05-01,803125.0,SALES EXECUTIVE,1812966,,,-0.0,,80.0,25.0,40.0,79.0,69.0,25.0,40.0,84.0,95.0,45.0,60.0,74.0,,1533.33,
1793,2018-05-01,803126.0,SALES EXECUTIVE,1812429,,,-0.0,,48.0,55.0,57.0,79.0,40.0,82.0,58.0,73.0,60.0,30.0,68.0,84.0,,1533.33,
1794,2018-05-01,803127.0,SALES EXECUTIVE,1813077,,,-0.0,,,,,,,,,,,,,,,1533.33,
1795,2018-05-01,803078.0,SALES SUPERVISOR,7935,,,0.0,,,,,,,,,,,,,,,1908.33,
1867,2018-06-01,91868.0,SALES SUPERVISOR,7935,,,73.0,,,,,,,,,,,,,,,1993.33,
1868,2018-06-01,802707.0,SALES EXECUTIVE,1812964,,,9.0,,60.0,72.0,60.0,30.0,59.0,74.0,30.0,55.0,60.0,75.0,40.0,74.0,,1533.33,
1869,2018-06-01,802706.0,SALES EXECUTIVE,1812964,,,9.0,,84.0,33.0,40.0,60.0,85.0,25.0,40.0,84.0,87.0,60.0,60.0,48.0,,1533.33,
1870,2018-06-01,802490.0,SALES EXECUTIVE,1812966,,,14.0,2018-07-27,40.0,79.0,75.0,53.0,40.0,82.0,75.0,73.0,40.0,75.0,79.0,48.0,,1533.33,
1871,2018-06-01,2787.0,SALES EXECUTIVE,1812429,,,7.0,2018-08-25,,,,,,,,,,,,,,1533.33,
1872,2018-06-01,802678.0,SALES EXECUTIVE,1812965,,,10.0,2018-07-27,,,,,,,,,,,,,,1533.33,
1873,2018-06-01,782898.0,SALES EXECUTIVE ,91868,,,5.0,2018-07-27,80.0,43.0,20.0,53.0,86.0,40.0,30.0,73.0,69.0,60.0,18.0,48.0,,1533.33,
1874,2018-06-01,802992.0,SALES EXECUTIVE,1812429,,,1.0,,,,,,,,,,,,,,,1533.33,
1875,2018-06-01,803065.0,SALES EXECUTIVE,8592,,,1.0,,,,,,,,,,,,,,,1533.33,
1876,2018-06-01,803042.0,SALES EXECUTIVE,91868,,,1.0,2018-07-05,43.0,43.0,48.0,90.0,40.0,40.0,75.0,73.0,45.0,60.0,30.0,96.0,,1533.33,
1877,2018-06-01,803067.0,SALES EXECUTIVE,1812429,31.0,3.0,1.0,,52.0,62.0,48.0,42.0,45.0,74.0,40.0,55.0,60.0,60.0,69.0,48.0,557.8600000000001,1533.33,0.36382253004897847
1878,2018-06-01,812412.0,SALES EXECUTIVE,1812429,,,15.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
1879,2018-06-01,803101.0,SALES EXECUTIVE,1813078,,,1.0,,75.0,55.0,48.0,70.0,75.0,58.0,40.0,73.0,79.0,60.0,69.0,74.0,,1533.33,
1880,2018-06-01,803134.0,SALES EXECUTIVE,8592,,,0.0,2018-07-10,,,,,,,,,,,,,,1533.33,
1881,2018-06-01,803131.0,SALES EXECUTIVE,1812964,,,0.0,2018-08-31,,,,,,,,,,,,,,1533.33,
1882,2018-06-01,803143.0,SALES EXECUTIVE,1812966,,,0.0,,,,,,,,,,,,,,,1533.33,
1883,2018-06-01,803152.0,SALES EXECUTIVE,1812964,,,0.0,,,,,,,,,,,,,,,1533.33,
1884,2018-06-01,803078.0,SALES SUPERVISOR,8592,,,1.0,,,,,,,,,,,,,,,1908.33,
1885,2018-06-01,802890.0,SALES EXECUTIVE,1813078,,,5.0,2018-07-27,48.0,7.0,81.0,94.0,40.0,25.0,75.0,84.0,60.0,6.0,89.0,96.0,,1533.33,
1886,2018-06-01,802573.0,SALES EXECUTIVE,1812966,36.0,3.0,12.0,2018-07-12,,,,,,,,,,,,,675.8700000000001,1533.33,0.44078574083856714
1887,2018-06-01,802785.0,SALES EXECUTIVE,91868,,,8.0,,90.0,43.0,10.0,34.0,90.0,58.0,11.0,18.0,87.0,45.0,18.0,60.0,,1533.33,
1888,2018-06-01,802876.0,SALES EXECUTIVE,1813192,,,5.0,2018-07-11,43.0,43.0,33.0,90.0,40.0,58.0,30.0,93.0,45.0,45.0,60.0,84.0,,1533.33,
1889,2018-06-01,701447.0,SALES EXECUTIVE,1812966,66.0,2.0,22.0,,48.0,7.0,40.0,96.0,30.0,25.0,58.0,96.0,69.0,6.0,40.0,92.0,1150.7600000000002,1533.33,0.7504972836897473
1890,2018-06-01,802681.0,SALES EXECUTIVE,1813192,,,10.0,2018-08-31,40.0,86.0,71.0,70.0,10.0,90.0,58.0,33.0,69.0,75.0,89.0,92.0,,1533.33,
1891,2018-06-01,802640.0,SALES EXECUTIVE,1813078,,,12.0,2018-07-27,60.0,86.0,33.0,25.0,45.0,74.0,65.0,18.0,69.0,95.0,18.0,48.0,,1533.33,
1892,2018-06-01,802881.0,SALES EXECUTIVE,1813078,,,5.0,2018-07-27,,,,,,,,,,,,,,1533.33,
1893,2018-06-01,802951.0,SALES EXECUTIVE,1813078,,,3.0,2018-08-31,65.0,55.0,33.0,70.0,59.0,74.0,40.0,55.0,69.0,45.0,40.0,84.0,,1533.33,
1894,2018-06-01,802935.0,SALES EXECUTIVE,1813078,,,3.0,2018-07-30,75.0,33.0,57.0,42.0,85.0,40.0,65.0,55.0,69.0,45.0,60.0,48.0,,1533.33,
1895,2018-06-01,802989.0,SALES EXECUTIVE,1812964,,,2.0,2018-06-29,60.0,86.0,62.0,70.0,45.0,90.0,58.0,55.0,69.0,75.0,79.0,84.0,,1533.33,
1896,2018-06-01,803041.0,SALES EXECUTIVE,1813078,,,1.0,2018-08-31,65.0,43.0,57.0,60.0,59.0,58.0,75.0,55.0,69.0,45.0,40.0,74.0,,1533.33,
1897,2018-06-01,803047.0,SALES EXECUTIVE,1813192,19.0,2.0,1.0,,48.0,55.0,40.0,85.0,69.0,58.0,30.0,73.0,32.0,60.0,69.0,92.0,254.93,1533.33,0.1662590570849067
1898,2018-06-01,1813109.0,SALES EXECUTIVE,8592,,,1.0,2018-07-27,70.0,33.0,48.0,70.0,75.0,74.0,40.0,33.0,69.0,18.0,69.0,92.0,,1533.33,
1899,2018-06-01,1813115.0,SALES EXECUTIVE,8592,,,1.0,2018-07-01,,,,,,,,,,,,,,1533.33,
1900,2018-06-01,803147.0,SALES EXECUTIVE,1813078,,,0.0,,,,,,,,,,,,,,,1533.33,
1901,2018-06-01,803158.0,SALES EXECUTIVE,1813078,,,0.0,,,,,,,,,,,,,,,1533.33,
1902,2018-06-01,90847.0,SALES SUPERVISOR,7935,,,2.0,,75.0,25.0,33.0,85.0,75.0,25.0,58.0,84.0,79.0,45.0,30.0,84.0,,1908.33,
1903,2018-06-01,802685.0,SALES EXECUTIVE,1813192,,,10.0,,84.0,43.0,40.0,42.0,75.0,58.0,40.0,33.0,95.0,45.0,60.0,60.0,,1533.33,
1904,2018-06-01,802897.0,SALES EXECUTIVE,1812966,,,5.0,,60.0,7.0,75.0,70.0,59.0,25.0,84.0,33.0,60.0,6.0,69.0,92.0,,1533.33,
1905,2018-06-01,802679.0,SALES EXECUTIVE,1812429,,,10.0,,80.0,25.0,33.0,70.0,90.0,25.0,40.0,18.0,60.0,45.0,40.0,96.0,,1533.33,
1906,2018-06-01,812766.0,SALES EXECUTIVE,8592,,,8.0,,33.0,95.0,40.0,85.0,22.0,96.0,40.0,84.0,45.0,75.0,60.0,84.0,,1533.33,
1907,2018-06-01,812409.0,SALES EXECUTIVE,7935,23.0,7.0,15.0,,40.0,15.0,62.0,99.0,40.0,40.0,58.0,96.0,40.0,10.0,79.0,99.0,356.90000000000003,1533.33,0.23276137556820778
1908,2018-06-01,802930.0,SALES EXECUTIVE,1813192,22.0,2.0,4.0,2018-07-27,65.0,20.0,81.0,60.0,69.0,25.0,84.0,55.0,60.0,30.0,79.0,74.0,348.91,1533.33,0.22755049467498845
1909,2018-06-01,782886.0,SALES EXECUTIVE,8592,,,5.0,,65.0,79.0,20.0,70.0,59.0,82.0,40.0,73.0,69.0,75.0,11.0,74.0,,1533.33,
1910,2018-06-01,782895.0,SALES EXECUTIVE,91868,,,5.0,2018-06-29,52.0,43.0,48.0,60.0,59.0,40.0,58.0,55.0,45.0,60.0,60.0,74.0,,1533.33,
1911,2018-06-01,802940.0,SALES EXECUTIVE,1812429,42.0,3.0,3.0,2018-08-31,40.0,33.0,57.0,97.0,10.0,74.0,65.0,98.0,69.0,18.0,60.0,92.0,689.8000000000001,1533.33,0.4498705431968331
1912,2018-06-01,802994.0,SALES EXECUTIVE,1812429,,,2.0,,67.0,43.0,40.0,70.0,75.0,58.0,18.0,73.0,60.0,45.0,79.0,74.0,,1533.33,
1913,2018-06-01,803059.0,SALES EXECUTIVE,91868,,,1.0,2018-07-27,52.0,33.0,33.0,94.0,45.0,74.0,30.0,73.0,60.0,18.0,60.0,98.0,,1533.33,
1914,2018-06-01,802060.0,SALES EXECUTIVE,1813192,,,1.0,2018-07-27,40.0,33.0,85.0,70.0,30.0,40.0,84.0,73.0,45.0,45.0,89.0,74.0,,1533.33,
1915,2018-06-01,782061.0,SALES EXECUTIVE,8592,,,1.0,,48.0,43.0,71.0,60.0,45.0,25.0,65.0,73.0,45.0,75.0,79.0,60.0,,1533.33,
1916,2018-06-01,803125.0,SALES EXECUTIVE,1813078,18.0,2.0,1.0,,80.0,25.0,40.0,79.0,69.0,25.0,40.0,84.0,95.0,45.0,60.0,74.0,329.93,1533.33,0.21517220689610198
1917,2018-06-01,803139.0,SALES EXECUTIVE,8592,,,0.0,2018-07-23,,,,,,,,,,,,,,1533.33,
1918,2018-06-01,803149.0,SALES EXECUTIVE,1813078,,,0.0,,,,,,,,,,,,,,,1533.33,
1919,2018-06-01,803150.0,SALES EXECUTIVE,1812964,,,0.0,,,,,,,,,,,,,,,1533.33,
1920,2018-06-01,802429.0,SALES SUPERVISOR,7935,,,15.0,,65.0,62.0,57.0,42.0,69.0,74.0,58.0,33.0,60.0,60.0,69.0,60.0,,1783.33,
1921,2018-06-01,802928.0,SALES EXECUTIVE,1812966,24.0,4.0,4.0,,75.0,33.0,40.0,60.0,85.0,25.0,65.0,33.0,69.0,60.0,30.0,84.0,416.15000000000003,1533.33,0.27140276391905205
1922,2018-06-01,802636.0,SALES EXECUTIVE,7935,27.0,3.0,12.0,,,,,,,,,,,,,,452.89000000000004,1533.33,0.29536368557322956
1923,2018-06-01,700915.0,SALES EXECUTIVE,1813192,36.0,2.0,40.0,,60.0,25.0,75.0,85.0,40.0,74.0,65.0,84.0,79.0,6.0,89.0,84.0,676.1100000000001,1533.33,0.44094226291796296
1924,2018-06-01,802884.0,SALES EXECUTIVE,1813078,,,5.0,2018-07-27,67.0,43.0,57.0,53.0,40.0,74.0,65.0,73.0,95.0,30.0,60.0,48.0,,1533.33,
1925,2018-06-01,802614.0,SALES EXECUTIVE,7935,,,12.0,2018-07-02,84.0,55.0,62.0,20.0,96.0,74.0,65.0,7.0,99.0,45.0,69.0,48.0,,1533.33,
1926,2018-06-01,802850.0,SALES EXECUTIVE,1812964,,,7.0,,75.0,72.0,30.0,60.0,75.0,74.0,40.0,55.0,79.0,75.0,30.0,74.0,,1533.33,
1927,2018-06-01,812406.0,SALES EXECUTIVE,1813078,53.0,3.0,15.0,,67.0,43.0,40.0,85.0,45.0,74.0,30.0,93.0,87.0,30.0,69.0,74.0,888.8100000000002,1533.33,0.5796599557825127
1928,2018-06-01,802545.0,SALES EXECUTIVE,7935,38.0,2.0,12.0,2018-07-27,52.0,15.0,40.0,94.0,59.0,10.0,58.0,96.0,45.0,30.0,40.0,84.0,629.8600000000001,1533.33,0.4107791538677259
1929,2018-06-01,802480.0,SALES EXECUTIVE,1812964,,,14.0,,80.0,62.0,20.0,70.0,75.0,74.0,40.0,55.0,87.0,60.0,11.0,84.0,,1533.33,
1930,2018-06-01,802988.0,SALES EXECUTIVE,8592,,,2.0,,60.0,55.0,62.0,53.0,45.0,74.0,65.0,33.0,69.0,45.0,69.0,74.0,,1533.33,
1931,2018-06-01,802991.0,SALES EXECUTIVE,7935,20.0,2.0,2.0,,26.0,55.0,57.0,90.0,10.0,58.0,58.0,84.0,45.0,60.0,69.0,92.0,347.93,1533.33,0.22691136285078883
1932,2018-06-01,701111.0,SALES EXECUTIVE,8592,,,36.0,,43.0,72.0,48.0,60.0,59.0,82.0,30.0,55.0,32.0,60.0,79.0,74.0,,1533.33,
1933,2018-06-01,803066.0,SALES EXECUTIVE,7935,,,1.0,2018-07-03,,,,,,,,,,,,,,1533.33,
1934,2018-06-01,803061.0,SALES EXECUTIVE,8592,39.0,2.0,1.0,,87.0,43.0,7.0,85.0,90.0,25.0,30.0,84.0,79.0,75.0,3.0,84.0,663.8600000000001,1533.33,0.43295311511546775
1935,2018-06-01,803062.0,SALES EXECUTIVE,7935,,,1.0,2018-06-29,65.0,55.0,40.0,53.0,85.0,58.0,30.0,33.0,40.0,60.0,69.0,74.0,,1533.33,
1936,2018-06-01,803108.0,SALES EXECUTIVE,8592,,,1.0,2018-07-13,75.0,33.0,40.0,53.0,75.0,25.0,40.0,73.0,79.0,60.0,60.0,48.0,,1533.33,
1937,2018-06-01,803126.0,SALES EXECUTIVE,7935,34.0,3.0,1.0,,48.0,55.0,57.0,79.0,40.0,82.0,58.0,73.0,60.0,30.0,68.0,84.0,580.8800000000001,1533.33,0.3788356061643613
1938,2018-06-01,803161.0,SALES EXECUTIVE,8592,,,0.0,2018-08-31,,,,,,,,,,,,,,1533.33,
1939,2018-06-01,90721.0,SALES SUPERVISOR,8592,,,2.0,2018-08-06,67.0,20.0,48.0,90.0,69.0,25.0,65.0,84.0,69.0,30.0,40.0,92.0,,1908.33,
1940,2018-06-01,2430.0,SALES EXECUTIVE,1812429,77.0,9.0,15.0,,70.0,62.0,48.0,34.0,75.0,74.0,58.0,33.0,69.0,60.0,60.0,48.0,1335.9700000000003,1533.33,0.871286676710167
1941,2018-06-01,802901.0,SALES EXECUTIVE,1813078,,,5.0,,60.0,25.0,75.0,53.0,59.0,58.0,75.0,18.0,60.0,18.0,79.0,84.0,,1533.33,
1942,2018-06-01,782829.0,SALES EXECUTIVE,8592,,,7.0,,75.0,20.0,48.0,79.0,75.0,74.0,40.0,55.0,79.0,6.0,69.0,92.0,,1533.33,
1943,2018-06-01,802799.0,SALES EXECUTIVE,8592,24.0,5.0,8.0,,,,,,,,,,,,,,451.89000000000004,1533.33,0.2947115102424136
1944,2018-06-01,802499.0,SALES EXECUTIVE,1813192,70.0,6.0,14.0,,87.0,25.0,4.0,85.0,86.0,25.0,30.0,55.0,87.0,45.0,2.0,96.0,1151.64,1533.33,0.7510711979808653
1945,2018-06-01,802939.0,SALES EXECUTIVE,Aff - 687,,,3.0,2018-06-29,60.0,25.0,62.0,60.0,45.0,40.0,65.0,73.0,69.0,30.0,69.0,60.0,,1533.33,
1946,2018-06-01,802998.0,SALES EXECUTIVE,1812964,,,2.0,,40.0,62.0,33.0,94.0,40.0,40.0,30.0,93.0,40.0,86.0,60.0,92.0,,1533.33,
1947,2018-06-01,812410.0,SALES EXECUTIVE,1812966,,,15.0,,60.0,55.0,71.0,70.0,59.0,58.0,89.0,55.0,60.0,60.0,40.0,84.0,,1533.33,
1948,2018-06-01,803068.0,SALES EXECUTIVE,1812966,,,1.0,2018-07-27,92.0,79.0,20.0,34.0,90.0,58.0,18.0,55.0,95.0,95.0,30.0,31.0,,1533.33,
1949,2018-06-01,803074.0,SALES EXECUTIVE,91868,,,1.0,2018-08-31,,,,,,,,,,,,,,1533.33,
1950,2018-06-01,803051.0,SALES EXECUTIVE,1812966,31.0,2.0,1.0,,,,,,,,,,,,,,580.8700000000001,1533.33,0.3788290844110532
1951,2018-06-01,803114.0,SALES EXECUTIVE,91868,,,1.0,,,,,,,,,,,,,,,1533.33,
1952,2018-06-01,803154.0,SALES EXECUTIVE,8592,,,0.0,,,,,,,,,,,,,,,1533.33,
1953,2018-06-01,803146.0,SALES EXECUTIVE,1813192,,,0.0,,,,,,,,,,,,,,,1533.33,
1954,2018-06-01,803148.0,SALES EXECUTIVE,1812429,,,0.0,,,,,,,,,,,,,,,1533.33,
1955,2018-06-01,803153.0,SALES EXECUTIVE,1812429,,,0.0,,,,,,,,,,,,,,,1533.33,
1956,2018-06-01,90758.0,SALES SUPERVISOR,8592,,,2.0,,65.0,55.0,30.0,85.0,59.0,58.0,30.0,93.0,69.0,60.0,40.0,74.0,,1908.33,
1957,2018-06-01,802632.0,SALES EXECUTIVE,91868,,,12.0,,67.0,62.0,33.0,42.0,59.0,74.0,40.0,33.0,79.0,60.0,40.0,60.0,,1533.33,
1958,2018-06-01,802673.0,SALES EXECUTIVE,1812965,,,10.0,2018-08-01,40.0,33.0,62.0,90.0,30.0,25.0,75.0,93.0,45.0,60.0,60.0,84.0,,1533.33,
1959,2018-06-01,802612.0,SALES EXECUTIVE,1812429,,,12.0,,,,,,,,,,,,,,,1533.33,
1960,2018-06-01,802576.0,SALES EXECUTIVE,8592,,,12.0,,,,,,,,,,,,,,,1533.33,
1961,2018-06-01,802581.0,SALES EXECUTIVE,1812964,,,12.0,2018-08-31,67.0,15.0,40.0,94.0,59.0,25.0,65.0,93.0,79.0,18.0,30.0,92.0,,1533.33,
1962,2018-06-01,802513.0,SALES EXECUTIVE,1813192,,,13.0,,84.0,7.0,40.0,90.0,85.0,25.0,40.0,84.0,87.0,6.0,60.0,92.0,,1533.33,
1963,2018-06-01,802709.0,SALES EXECUTIVE,8592,,,9.0,,75.0,86.0,20.0,25.0,75.0,82.0,18.0,18.0,79.0,86.0,30.0,48.0,,1533.33,
1964,2018-06-01,2467.0,SALES EXECUTIVE,8592,,,15.0,,46.0,72.0,71.0,60.0,45.0,58.0,75.0,73.0,45.0,86.0,69.0,60.0,,1533.33,
1965,2018-06-01,802937.0,SALES EXECUTIVE,1812429,,,3.0,,48.0,90.0,40.0,42.0,30.0,90.0,58.0,55.0,69.0,86.0,40.0,48.0,,1533.33,
1966,2018-06-01,802987.0,SALES EXECUTIVE,94051,,,2.0,2018-06-29,80.0,62.0,20.0,60.0,75.0,82.0,18.0,33.0,87.0,45.0,30.0,84.0,,1533.33,
1967,2018-06-01,803069.0,SALES EXECUTIVE,8592,,,1.0,,,,,,,,,,,,,,,1533.33,
1968,2018-06-01,803072.0,SALES EXECUTIVE,1812964,,,1.0,2018-06-29,,,,,,,,,,,,,,1533.33,
1969,2018-06-01,803075.0,SALES EXECUTIVE,7935,,,1.0,,,,,,,,,,,,,,,1533.33,
1970,2018-06-01,803119.0,SALES EXECUTIVE,1812964,,,1.0,2018-07-23,60.0,33.0,48.0,85.0,45.0,25.0,75.0,84.0,69.0,60.0,30.0,84.0,,1533.33,
1971,2018-06-01,803142.0,SALES EXECUTIVE,91868,,,0.0,,,,,,,,,,,,,,,1533.33,
1972,2018-06-01,803144.0,SALES EXECUTIVE,8592,,,0.0,2018-07-30,,,,,,,,,,,,,,1533.33,
1973,2018-06-01,803151.0,SALES EXECUTIVE,1812965,,,0.0,2018-08-31,,,,,,,,,,,,,,1533.33,
1974,2018-06-01,2411.0,SALES SUPERVISOR,8592,,,15.0,2018-07-05,67.0,72.0,40.0,70.0,45.0,58.0,40.0,84.0,87.0,86.0,60.0,60.0,,1533.33,
1975,2018-06-01,812853.0,SALES EXECUTIVE,1813078,42.0,3.0,7.0,,48.0,72.0,40.0,85.0,40.0,74.0,65.0,84.0,60.0,75.0,30.0,84.0,682.8600000000001,1533.33,0.44534444640097054
1976,2018-06-01,802796.0,SALES EXECUTIVE,8592,,,8.0,,60.0,62.0,30.0,70.0,69.0,40.0,30.0,84.0,45.0,86.0,40.0,60.0,,1533.33,
1977,2018-06-01,782924.0,SALES EXECUTIVE,1812429,69.0,4.0,4.0,,52.0,86.0,25.0,42.0,30.0,90.0,58.0,18.0,79.0,75.0,11.0,74.0,1229.0100000000002,1533.33,0.8015300033260944
1978,2018-06-01,802893.0,SALES EXECUTIVE,1812411,20.0,2.0,5.0,2018-07-02,90.0,10.0,25.0,90.0,85.0,10.0,40.0,93.0,99.0,18.0,18.0,84.0,358.93,1533.33,0.23408529148976412
1979,2018-06-01,812878.0,SALES EXECUTIVE,7935,,,5.0,,67.0,43.0,30.0,85.0,85.0,25.0,30.0,84.0,45.0,75.0,40.0,84.0,,1533.33,
1980,2018-06-01,700894.0,SALES EXECUTIVE,1812429,19.0,3.0,41.0,,75.0,55.0,25.0,90.0,85.0,58.0,30.0,84.0,69.0,60.0,30.0,92.0,332.92,1533.33,0.21712221113524163
1981,2018-06-01,802774.0,SALES EXECUTIVE,94051,,,8.0,2018-05-18,80.0,96.0,2.0,34.0,69.0,90.0,30.0,33.0,95.0,99.0,2.0,48.0,,1533.33,
1982,2018-06-01,802888.0,SALES EXECUTIVE,1813109,,,5.0,2018-07-27,52.0,55.0,71.0,34.0,59.0,40.0,75.0,55.0,45.0,75.0,69.0,31.0,,1533.33,
1983,2018-06-01,802927.0,SALES EXECUTIVE,1812964,,,4.0,2018-08-31,70.0,43.0,40.0,79.0,85.0,40.0,40.0,73.0,60.0,60.0,60.0,84.0,,1533.33,
1984,2018-06-01,802482.0,SALES EXECUTIVE,1812964,,,14.0,,65.0,15.0,71.0,53.0,69.0,25.0,58.0,33.0,60.0,18.0,89.0,74.0,,1533.33,
1985,2018-06-01,802984.0,SALES EXECUTIVE,1812429,,,2.0,,80.0,72.0,40.0,42.0,75.0,74.0,40.0,73.0,83.0,75.0,60.0,31.0,,1533.33,
1986,2018-06-01,802990.0,SALES EXECUTIVE,8592,,,2.0,,,,,,,,,,,,,,,1533.33,
1987,2018-06-01,803083.0,SALES EXECUTIVE,7935,,,1.0,,,,,,,,,,,,,,,1533.33,
1988,2018-06-01,803081.0,SALES EXECUTIVE,1813192,41.0,2.0,1.0,,,,,,,,,,,,,,689.0800000000002,1533.33,0.44940097695864567
1989,2018-06-01,803050.0,SALES EXECUTIVE,1812966,,,1.0,2018-07-27,,,,,,,,,,,,,,1533.33,
1990,2018-06-01,803122.0,SALES EXECUTIVE,1813078,41.0,3.0,1.0,,60.0,72.0,30.0,70.0,59.0,82.0,40.0,55.0,60.0,60.0,30.0,84.0,668.0800000000002,1533.33,0.435705295011511
1991,2018-06-01,803159.0,SALES EXECUTIVE,1813192,,,0.0,,,,,,,,,,,,,,,1533.33,
1992,2018-06-01,802708.0,SALES EXECUTIVE,1812429,,,9.0,,67.0,43.0,40.0,34.0,69.0,74.0,58.0,18.0,69.0,30.0,40.0,60.0,,1533.33,
1993,2018-06-01,802610.0,SALES EXECUTIVE,7935,74.0,1.0,12.0,,48.0,33.0,85.0,70.0,40.0,40.0,84.0,84.0,60.0,45.0,89.0,60.0,1239.66,1533.33,0.808475670599284
1994,2018-06-01,802775.0,SALES EXECUTIVE ,1812965,,,8.0,2018-07-27,60.0,55.0,33.0,90.0,45.0,74.0,40.0,84.0,69.0,45.0,40.0,92.0,,1533.33,
1995,2018-06-01,782899.0,SALES EXECUTIVE,1812401,,,5.0,2018-06-29,,,,,,,,,,,,,,1533.33,
1996,2018-06-01,802891.0,SALES EXECUTIVE,Aff - 90671,,,5.0,2018-06-29,84.0,33.0,25.0,60.0,85.0,58.0,30.0,73.0,87.0,30.0,30.0,60.0,,1533.33,
1997,2018-06-01,802575.0,SALES EXECUTIVE,8592,,,12.0,,,,,,,,,,,,,,,1533.33,
1998,2018-06-01,802495.0,SALES EXECUTIVE,1812964,,,14.0,2018-07-27,65.0,72.0,30.0,79.0,75.0,74.0,30.0,55.0,45.0,75.0,40.0,92.0,,1533.33,
1999,2018-06-01,802588.0,SALES EXECUTIVE,1812966,,,12.0,2018-08-31,,,,,,,,,,,,,,1533.33,
2000,2018-06-01,802486.0,SALES EXECUTIVE,1813109,,,14.0,2018-07-27,60.0,7.0,62.0,94.0,40.0,10.0,65.0,93.0,79.0,10.0,69.0,92.0,,1533.33,
2001,2018-06-01,812461.0,SALES EXECUTIVE,Aff - 90671,,,15.0,2018-06-29,80.0,10.0,33.0,85.0,86.0,25.0,40.0,33.0,69.0,10.0,40.0,98.0,,1533.33,
2002,2018-06-01,812887.0,SALES EXECUTIVE,1813109,32.0,3.0,5.0,2018-07-18,48.0,62.0,57.0,53.0,40.0,82.0,75.0,55.0,60.0,45.0,40.0,60.0,564.895,1533.33,0.3684105835012685
2003,2018-06-01,802985.0,SALES EXECUTIVE,1813192,26.0,5.0,2.0,,65.0,25.0,48.0,53.0,69.0,40.0,40.0,33.0,60.0,30.0,69.0,74.0,517.8800000000001,1533.33,0.3377485603229573
2004,2018-06-01,2993.0,SALES EXECUTIVE,91868,,,2.0,,84.0,25.0,48.0,53.0,85.0,40.0,40.0,55.0,87.0,30.0,69.0,60.0,,1533.33,
2005,2018-06-01,803040.0,SALES EXECUTIVE,1812429,,,1.0,,75.0,55.0,33.0,79.0,69.0,74.0,58.0,73.0,87.0,45.0,30.0,84.0,,1533.33,
2006,2018-06-01,803118.0,SALES EXECUTIVE,7935,14.0,2.0,1.0,,48.0,20.0,92.0,60.0,30.0,10.0,96.0,73.0,69.0,45.0,79.0,60.0,226.94,1533.33,0.14800466957536865
2007,2018-06-01,803127.0,SALES EXECUTIVE,91868,13.0,2.0,1.0,,,,,,,,,,,,,,211.95999999999998,1533.33,0.13823508311974592
2008,2018-06-01,803140.0,SALES EXECUTIVE,1813078,,,0.0,,,,,,,,,,,,,,,1533.33,
2009,2018-07-01,802429.0,SALES SUPERVISOR,7935,,,16.0,,65.0,62.0,57.0,42.0,69.0,74.0,58.0,33.0,60.0,60.0,69.0,60.0,,1783.33,
